nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,BRCA/HRD,KRAS,MSI-H/dMMR,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT06380816,A Phase I/II Trial of UCB4594 in Participants With Advanced Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,167,Cancer Research UK,Cancer Research UK,16,0,0,multi_experimental,2,ucb4594,ucb4594,,,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06387342,Namodenoson Treatment of Advanced Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,20,Can-Fite BioPharma,Can-Fite BioPharma,4,1,0,single_arm,1,namodenoson,namodenoson,ADORA2A,Small Molecule,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06396091,A Study of Zolbetuximab With Chemotherapy in Adults With Pancreatic Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,12,"Astellas Pharma Global Development, Inc.",Astellas,171,1,1,single_arm,1,FOLFIRINOX;zolbetuximab,FOLFIRINOX;zolbetuximab,CLDN18.2,Monoclonal Antibody,CLDN18.2;HER2;PD-L1,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06399757,A Study to Investigate APL-5125 in Adults With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,Apollo Therapeutics Ltd,Apollo Therapeutics,2,1,0,multi_experimental,2,apl-5125,apl-5125,,,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca. · ECOG 1
NCT06400472,A Study of Sofe-M in Participants With Selected Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,575,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,11,sofe-m,bevacizumab;carboplatin;itraconazole;pembrolizumab;sofe-m,VEGF/VEGFR,Monoclonal Antibody,,1,1,0,0,0,0,0,0,,metastatic · small-cell
NCT06403735,A Phase I Clinical Study of QLC1101 in Patients With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,250,"Qilu Pharmaceutical Co., Ltd.",Qilu Pharmaceutical,108,1,0,single_arm,1,qlc1101,qlc1101,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,1,1,KRASm,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06411691,KRAS-Targeted Vaccine Combined With Balstilimab and Botensilimab for Patients With Stage IV MMR-p Colorectal Cancer and Pancreatic Ductal Cancer,PHASE1,Phase 1,RECRUITING,54,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,160,0,0,single_arm,1,balstilimab;botensilimab;kras vaccine with poly-iclc adjuvant,balstilimab;botensilimab;kras vaccine with poly-iclc adjuvant,PD-1,Monoclonal Antibody,KRAS;MMR;MSI-H;PD-L1;dMMR,1,1,0,1,0,1,0,1,KRASm,metastatic · 1st-line · measurable (RECIST)
NCT06427239,Exploratory Clinical Study of HRS-4642 Combined With Adebrelimab in the Treatment of Advanced Pancreatic Ductal Adenocarcinoma,PHASE1;PHASE2,Phase 2,RECRUITING,130,Fudan University,Fudan University,29,0,0,multi_experimental,5,hrs-4642,adebrelimab;faminitib or bevacizumab;hrs-4642;shr-8068,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06428409,A Clinical Study of MK-2870 Alone or With Other Treatments to Treat Gastrointestinal Cancers (MK-9999-02A),PHASE1;PHASE2,Phase 2,RECRUITING,220,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,multi_experimental,3,rescue medication;sacituzumab tirumotecan;supportive care measures,cisplatin;fluorouracil (5-fu);leucovorin (lv) or levoleucovorin;pembrolizumab;rescue medication;sacituzumab tirumotecan;supportive care measures,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT06440005,"A Study to Evaluate Safety, Tolerability and Preliminary Activity of AGX101 in Participants With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,80,"Angiex, Inc.",Angiex,1,1,0,multi_experimental,2,agx101,agx101,TM4SF1,ADC,,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous
NCT06445062,Study of RAS(ON) Inhibitors in Patients With Gastrointestinal Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,1130,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,6,rmc-6236,FOLFIRINOX;FOLFOX;bevacizumab;cetuximab;gemcitabine;nab-paclitaxel;rmc-6236;rmc-9805,KRAS,Small Molecule,RAS,0,1,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 0-1
NCT06447662,A Study to Learn About the Study Medicine PF-07934040 When Given Alone or With Other Anti-cancer Therapies in People With Advanced Solid Tumors That Have a Genetic Mutation.,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,64,Pfizer,Pfizer,687,1,1,multi_experimental,11,pf-07934040,bevacizumab;carboplatin;cetuximab;cisplatin;fluorouracil;gemcitabine;leucovorin;nab-paclitaxel;oxaliplatin;paclitaxel;pembrolizumab;pemetrexed;pf-07934040;sasanlimab,KRAS,Small Molecule,ALK;KRAS;ROS1;genomic,0,1,0,1,0,0,1,1,KRASm,metastatic · 2nd-line+ · adenoca. · measurable (RECIST) · ECOG 0
NCT06451497,"This is a Phase 1 Trial of ZM008, an Anti-LLT1 Antibody, Used as Single Agent Followed by Combination Treatment With Toripalimab in Patients With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,100,Zumutor Biologics Inc.,Zumutor Biologics,1,1,0,single_arm,1,zm008,zm008,LLT1,Monoclonal Antibody,,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06465069,A Study of LY4052031 in Participants With Advanced or Metastatic Urothelial Cancer or Other Solid Tumors,PHASE1,Phase 1,RECRUITING,420,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,3,ly4052031,ly4052031,NECTIN4,ADC,NECTIN-4,1,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06491472,Ivonescimab(AK112/SMT112) in Combination With Stereotactic Body Radiation Therapy and Chemotherapy in Patients With Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,36,"Union Hospital, Tongji Medical College, Huazhong University of Science and Technology","Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",29,0,0,single_arm,1,gemcitabine;ivonescimab;nab-paclitaxel;sbrt,gemcitabine;ivonescimab;nab-paclitaxel;sbrt,PD-1,Bispecific Antibody,BRAF;MSS;PD-L1;pMMR,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06492941,A Study of Docetaxel for Injection (Albumin Bound) in Patients With Advanced Pancreatic Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,142,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",CSPC ZhongQi Pharmaceutical Technology,92,1,0,placebo_comparator,2,,docetaxel for injection (albumin bound),Tubulin,Small Molecule,,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06500052,A Study of BL-M17D1 in Patients With Locally Advanced or Metastatic HER2 Positive/Lower Expression Gastrointestinal Cancer and Other Solid Tumors,PHASE1,Phase 1,RECRUITING,20,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,single_arm,1,bl-m17d1,bl-m17d1,HER2,ADC,HER2,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT06505395,"A Trial to Assess Efficacy, Safety, Pharmacokinetics of Octreotide Subcutaneous Injection in Patients With Gastroentero-pancreatic Neuroendocrine Tumor (GEP-NET)",PHASE2,Phase 2,RECRUITING,90,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",CSPC ZhongQi Pharmaceutical Technology,92,1,0,active_comparator,2,sandostatin lar@,syhx2008 injection,SSTR2,Peptide,SSTR2,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06532331,"A PhaseⅠStudy of ONO-7475 in Combination With ONO-4538 and Gemcitabine Plus Nab-paclitaxel (GnP), the Standard of Care, and ONO-7475 in Combination With GnP in Patients With Pancreatic Cancer",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,87,"Ono Pharmaceutical Co., Ltd.",Ono Pharmaceutical,44,1,0,multi_experimental,2,gemcitabine;nab-paclitaxel;ono-7475,gemcitabine;nab-paclitaxel;ono-4538;ono-7475,AXL,Small Molecule,M1 macrophages;M2 macrophages;T cell function;T cell number;epithelial-to-mesenchymal transition,0,1,0,0,0,0,0,0,,metastatic
NCT06532344,"An Open-label, Uncontrolled Study of ONO-7913 and ONO-4538 in Combination With Modified FOLFIRINOX Therapy, the Standard of Care, as First-line Treatment in Patients With Metastatic Pancreatic Cancer",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,32,"Ono Pharmaceutical Co., Ltd.",Ono Pharmaceutical,44,1,0,single_arm,1,fluorouracil;irinotecan;levofolinate;ono-4538;ono-7913;oxaliplatin,fluorouracil;irinotecan;levofolinate;ono-4538;ono-7913;oxaliplatin,CD47,Monoclonal Antibody,BRAF;KRAS;NRAS,1,1,0,0,0,0,0,0,,metastatic
NCT06538857,CEB-01 in Locally Resectable Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,39,CEBIOTEX,CEBIOTEX,3,1,0,active_comparator,2,standard surgery,ceb-01;standard surgery,TOP1,Small Molecule,,0,1,0,0,0,0,1,0,,locally advanced · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06545942,Study of Orally Administered MOMA-313 in Participants With Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,220,MOMA Therapeutics,MOMA Therapeutics,2,1,0,multi_experimental,2,moma-313,moma-313;olaparib,Polθ,Small Molecule,MET,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST) · ECOG 2
NCT06547736,Exploratory Platform Research on Precision Therapy of Advanced Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,160,Fudan University,Fudan University,29,0,0,multi_experimental,4,,hrs4642 and adebrelimab;shr-a1811 or/and hrs-4642;shr-a1904 or/and hrs-4642;shr-a2102;shr-a2102 or/and hrs-4642,Nectin-4,ADC,Nectin-4 H-score;PD-L1,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06549751,MT-601 Administered To Patients With Locally Advanced Unresectable or Metastatic Pancreatic Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,38,"Marker Therapeutics, Inc.",Marker Therapeutics,6,1,0,multi_experimental,5,,mt-601 dose 1200 million cells;mt-601 dose 200 million cells;mt-601 dose 400 million cells;mt-601 dose 800 million cells,,Cell Therapy,PR,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06562192,"Phase I Study of [177Lu]Lu-NNS309 in Patients With Pancreatic, Lung, Breast and Colorectal Cancers",PHASE1,Phase 1,RECRUITING,162,Novartis Pharmaceuticals,Novartis,836,1,1,single_arm,1,[177lu]lu-nns309;[68ga]ga-nns309,[177lu]lu-nns309;[68ga]ga-nns309,FAP,Radiopharmaceutical,HER2;MMR;MSI;MSI-H;[68Ga]Ga-NNS309 uptake;dMMR;genomic,0,1,0,0,1,0,0,1,MSI-H/dMMR,metastatic · ductal
NCT06571461,Liposomal Irinotecan in Combination With Oxaliplatin and S-1 Versus Gemcitabine Combined With Capecitabine as Postoperative Adjuvant Therapy for Pancreatic Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,408,"CSPC Ouyi Pharmaceutical Co., Ltd.",CSPC Ouyi Pharmaceutical,11,1,0,active_comparator,2,capecitabine;gemcitabine,liposomal irinotecan;oxaliplatin;s-1,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT06577532,Study of KRAS Neoantigen mRNA Vaccine (ABO2102) in Patients With KRAS -Mutated Solid Tumors,EARLY_PHASE1,Phase 1,RECRUITING,56,Ruijin Hospital,Ruijin Hospital,16,0,0,multi_experimental,2,abo2102,abo2102;toripalimab,KRAS,mRNA,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca.
NCT06582017,"Safety, PK and Efficacy of QXL138AM in Patients With Solid Tumors and Multiple Myeloma",PHASE1,Phase 1,RECRUITING,100,Nammi Therapeutics Inc,Nammi Therapeutics,1,1,0,multi_experimental,4,qxl138am injection every 2 weeks by iv infusion,qxl138am injection every 2 weeks by iv infusion,,Recombinant Protein,,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06586515,"MOONRAY-01, A Study of LY3962673 in Participants With KRAS G12D-Mutant Solid Tumors",PHASE1,Phase 1,RECRUITING,630,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,3,ly3962673,cetuximab;fluorouracil;gemcitabine;irinotecan;leucovorin;ly3962673;nab-paclitaxel;oxaliplatin,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT06587061,HRS-4642 in Combination With AG for Neoadjuvant and Adjuvant Treatment of Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,30,Ruijin Hospital,Ruijin Hospital,16,0,0,single_arm,1,hrs-4642+ag,hrs-4642+ag,,,MET,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06596915,Safety and Efficacy of BA1302 in Patients With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,167,"Shandong Boan Biotechnology Co., Ltd",Shandong Boan Biotechnology,6,1,0,single_arm,1,ba1302,ba1302,,,biomarker;biomarker analysis,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06598007,A Study to Determine the Effect of CT3001 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,78,"Crossignal Therapeutics, Inc.",Crossignal Therapeutics,1,1,0,multi_experimental,10,ct3001,ct3001;folfox (5-fluorouracil;leucovorin;oxaliplatin),,Small Molecule,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06607185,A Study of the Pan-KRAS Inhibitor LY4066434 in Participants With KRAS Mutant Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,750,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,2,ly4066434.,5fluorouracil;carboplatin;cetuximab;cisplatin;gemcitabine;irinotecan;leucovorin;ly4066434.;nab-paclitaxel;oxaliplatin;pembrolizumab;pemetrexed,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT06608927,Study of Quemliclustat and Chemotherapy Versus Placebo and Chemotherapy in Patients With Metastatic Pancreatic Ductal Adenocarcinoma,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,610,"Arcus Biosciences, Inc.",Arcus Biosciences,21,1,0,placebo_comparator,2,gemcitabine;nab-paclitaxel,gemcitabine;nab-paclitaxel;quemliclustat,CD73,Small Molecule,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06614751,A PARG Inhibitor DAT-2645 Monotherapy in Patients with Advanced/Metastatic Solid Tumors Harboring BRCA1/2 Loss of Function Alterations And/or Other Defects in the DDR Pathway,PHASE1,Phase 1,NOT_YET_RECRUITING,112,"Danatlas Pharmaceuticals Co., Ltd",Danatlas Pharmaceuticals,3,1,0,multi_experimental,3,dat-2645 tablet,dat-2645 tablet,PARP,Small Molecule,BRCA1;BRCA2,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06617169,Dose-Escalation of MNPR-101-PCTA-177Lu in Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,12,Monopar Therapeutics,Monopar Therapeutics,3,1,0,multi_experimental,5,mnpr-101-pcta-177lu,mnpr-101-pcta-177lu,,Radiopharmaceutical,,0,1,0,0,0,0,0,0,,metastatic
NCT06621095,Anlotinib Plus Benmelstobart and AG in First-line Treatment of Advanced Metastatic Pancreatic Cancer (ALTER-PA-001),PHASE2,Phase 2,NOT_YET_RECRUITING,104,RenJi Hospital,RenJi Hospital,12,0,0,active_comparator,2,nab-paclitaxel + gemcitabine,anlotinib + benmelstobart + nab-paclitaxel + gemcitabine,VEGF/VEGFR,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06625320,Phase 3 Study of Daraxonrasib (RMC-6236) in Patients With Previously Treated Metastatic Pancreatic Ductal Adenocarcinoma (PDAC),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,500,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,active_comparator,2,fluorouracil;gemcitabine;irinotecan;leucovorin;liposomal irinotecan;nab-paclitaxel;oxaliplatin,rmc-6236,KRAS,Small Molecule,KRAS;RAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT06639724,Perioperative Fostamatinib With Gemcitabine and Nab-paclitaxel in Resectable Pancreatic Cancer,PHASE1,Phase 1,RECRUITING,36,"University of California, San Diego","University of California, San Diego",28,0,0,single_arm,1,fostamatinib in combination with chemotherapy (gemcitabine and nab-paclitaxel),fostamatinib in combination with chemotherapy (gemcitabine and nab-paclitaxel),SYK,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic
NCT06645301,BGT007 Treatment for Recurrent/refractory Gastrointestinal Malignancies,EARLY_PHASE1,Phase 1,NOT_YET_RECRUITING,15,BioSyngen Pte Ltd,BioSyngen Pte,8,1,0,single_arm,1,group a;group b,group a;group b,,,PR,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06645808,PET-imaging of Two Vartumabs in Patients With Solid Tumors,EARLY_PHASE1,Phase 1,RECRUITING,32,Var2 Pharmaceuticals,Var2 Pharmaceuticals,1,1,0,multi_experimental,2,pet/ct scan,89zr-dfo-n-suc-c9scfv;89zr-dfo-n-suc-f8scfv;pet/ct scan,oncofetal chondroitin sulfate,Radiopharmaceutical,,0,1,0,0,0,0,0,0,,adjuvant · squamous
NCT06646055,AK112 and Cadonilimab Combined With Chemotherapy for 1L Treatment of Metastatic Pancreatic Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,110,Akeso,Akeso,103,1,0,active_comparator,5,gemcitabine;nab-paclitaxel,ak112;cadonilimab;gemcitabine;nab-paclitaxel,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,,metastatic · ductal · measurable (RECIST)
NCT06646783,Phase IIT Trial of SNA014,EARLY_PHASE1,Phase 1,NOT_YET_RECRUITING,28,SmartNuclide Biopharma,SmartNuclide Biopharma,8,1,0,single_arm,1,[68ga]ga-nodaga-sna014,[68ga]ga-nodaga-sna014,CLDN18.2,Radiopharmaceutical,CLDN18.2,0,1,0,0,0,0,0,0,,adenoca.
NCT06648434,MK2 Inhibitor in Combination With mFOLFIRINOX for Untreated Metastatic Pancreatic Ductal Adenocarcinoma,PHASE1,Phase 1,RECRUITING,51,Washington University School of Medicine,Washington University School of Medicine,178,0,0,multi_experimental,2,FOLFIRINOX;zunsemetinib,FOLFIRINOX;zunsemetinib,MEK,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06662669,YL-13027 and/or HY-0102 Combined With AG Regimen Chemotherapy for Metastatic Pancreatic Cancer,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,120,Shanghai YingLi Pharmaceutical Co. Ltd.,Shanghai YingLi Pharmaceutical,23,1,0,active_comparator,4,gemcitabine;nab-paclitaxel,gemcitabine;hy-0102;nab-paclitaxel;yl-13027,,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0-1
NCT06673017,PTM-101 in Pancreatic Ductal Adenocarcinoma (PDAC),PHASE1,Phase 1,RECRUITING,26,PanTher Therapeutics,PanTher Therapeutics,1,1,0,multi_experimental,2,ptm-101,ptm-101,,,,0,1,0,0,0,0,0,0,,locally advanced
NCT06673329,Brodalumab in the Treatment of Immune-Related Adverse Events,PHASE1,Phase 1,RECRUITING,11,"Brian Henick, MD","Brian Henick, MD",1,0,0,single_arm,1,brodalumab;ct scan,brodalumab;ct scan,IL-17RA,Monoclonal Antibody,,1,1,0,0,0,0,0,0,,metastatic
NCT06695845,A Phase 2 Study of Zanidatamab in Patients With HER2-expressing Tumors,PHASE2,Phase 2,RECRUITING,200,Jazz Pharmaceuticals,Jazz Pharmaceuticals,59,1,0,single_arm,1,zanidatamab,zanidatamab,HER2,Bispecific Antibody,ALK;BRAF;EGFR;HER2;KRAS;MET;ROS1,1,1,0,1,0,0,0,1,KRASm,metastatic · small-cell · measurable (RECIST)
NCT06710132,Study of Anti-CEACAM5 ADC M9140 in Participants With Advanced Solid Tumors (PROCEADE PanTumor),PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,184,"EMD Serono Research & Development Institute, Inc.",Merck KGaA,166,1,1,multi_experimental,5,m9140,m9140,CEA,ADC,CEACAM5;EGFR;HER2;MSI;MSI-H;PD-L1;genomic,1,1,0,0,1,0,1,1,MSI-H/dMMR,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06710756,Lead-212 PSV359 Therapy for Patients With Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,112,Perspective Therapeutics,Perspective Therapeutics,4,1,0,multi_experimental,2,[203pb]pb-psv359;[212pb]pb-psv359,[203pb]pb-psv359;[212pb]pb-psv359,FAP,Radiopharmaceutical,FAP,0,1,0,0,0,0,0,0,,metastatic · ECOG 0-1
NCT06723236,A Study of MGC028 in Participants With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,124,MacroGenics,MacroGenics,29,1,0,multi_experimental,9,mgc028,mgc028,ADAM9,ADC,ALK;BRAF;KRAS;MSI;PD-L1;dMMR,1,1,0,1,1,0,1,1,"KRASm, MSI-H/dMMR",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06730009,Phase I/II Study: Allogeneic NK-cell Therapy With Chemotherapy for Post-Surgery PDA or Cholangiocarcinoma Patients,PHASE1;PHASE2,Phase 2,RECRUITING,42,Medigen Biotechnology Corporation,Medigen Biotechnology,2,1,0,active_comparator,2,slog,slog + allogeneic nk cell,,Cell Therapy,,1,1,0,0,0,0,0,0,,metastatic · squamous
NCT06736717,Onvansertib in Combination With NALIRIFOX for First Line Treatment of Advanced Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,21,University of Kansas Medical Center,University of Kansas Medical Center,27,0,0,single_arm,1,nalirifox;onvansertib,nalirifox;onvansertib,PLK1,Small Molecule,KRAS;NRAS,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT06747845,Maintenance Niraparib Plus Ipilimumab in Patients With Metastatic Pancreatic Adenocarcinoma Whose Disease Has Not Progressed on Platinum-Based Chemotherapy,PHASE2,Phase 2,RECRUITING,68,Abramson Cancer Center at Penn Medicine,Abramson Cancer Center at Penn Medicine,31,0,1,multi_experimental,2,ipilimumab;niraparib,ipilimumab;niraparib,PARP,Small Molecule,BRCA1;BRCA2;HRD;MMR;MSI,0,1,0,0,1,1,0,1,MSI-H/dMMR,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT06751329,A Study of DM002 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,280,"Xadcera Biopharmaceutical (Suzhou) Co., Ltd.",Xadcera Biopharmaceutical (Suzhou),2,1,0,multi_experimental,5,dm002,dm002,HER3,ADC,biomarker,1,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06752811,Polymeric Micellar Paclitaxel for Metastatic Pancreatic Cancer,PHASE3,Phase 3,RECRUITING,416,"Shanghai Yizhong Pharmaceutical Co., Ltd.",Shanghai Yizhong Pharmaceutical,3,1,0,active_comparator,2,gemcitabine hydrochloride for injection;paclitaxel for injection (albumin bound ),gemcitabine hydrochloride for injection;paclitaxel polymeric micelles for injection,TUB,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06756035,CT-95 in Advanced Cancers Associated With Mesothelin Expression,PHASE1,Phase 1,RECRUITING,70,Context Therapeutics Inc.,Context Therapeutics,5,1,0,single_arm,1,ct-95,ct-95,,Bispecific Antibody,,1,1,0,0,0,0,0,0,,advanced · measurable (RECIST) · ECOG 0
NCT06757244,"DOVIPA, a Study Evaluating Efficacy and Safety of DOstarlimab and VItamin D3 With mFOLFIRINOX in PAncreatic Cancer",PHASE2,Phase 2,RECRUITING,35,Hopital Foch,Hopital Foch,2,0,1,single_arm,1,dostarlimab;lv5fu2;mfolfirinox treatment;vitamin d3 (cholecalciferol),dostarlimab;lv5fu2;mfolfirinox treatment;vitamin d3 (cholecalciferol),PD-1,Monoclonal Antibody,MSI-H;dMMR,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06758544,"A Single-arm, Open-label Clinical Study to Evaluate the Efficacy and Safety of VRT106 in Combination With Chemotherapy for Resectable Pancreatic Cancer",PHASE1;PHASE2,Phase 2,RECRUITING,18,Guangdong Provincial People's Hospital,Guangdong Provincial People's Hospital,5,0,0,single_arm,1,oncolytic virus vrt106,oncolytic virus vrt106,,Oncolytic Virus,,1,1,0,0,0,0,0,0,,ECOG 0
NCT06760364,A Clinical Study of CHT102 in MSLN-Positive Advanced Pancreatic Cancer,PHASE1,Phase 1,RECRUITING,21,Tianjin Medical University Cancer Institute and Hospital,Tianjin Medical University Cancer Institute and Hospital,28,0,0,single_arm,1,cht102,cht102,MSLN,Monoclonal Antibody,MSLN,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0-1
NCT06767046,KRAS-Specific Autologous TCR-T Cell Therapy for KRAS Mutation in Advanced Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,8,"Corregene Biotechnology Co., Ltd",Corregene Biotechnology,4,1,0,single_arm,1,kras-specific autologous tcr-t cell injection,kras-specific autologous tcr-t cell injection,KRAS,Cell Therapy,HLA-A*11:01;KRAS,1,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT06767813,Clinical Study of TQB2868 Injection Combined With Anlotinib Capsule and Chemotherapy in the First-line Treatment of Metastatic Pancreatic Neoplasms,PHASE2,Phase 2,RECRUITING,80,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,multi_experimental,2,albumin paclitaxel injection;gemcitabine injection;tqb2868 injection,albumin paclitaxel injection;anlotinib capsules;gemcitabine injection;tqb2868 injection,VEGF/VEGFR,Monoclonal Antibody,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06778863,A Study of CLSP-1025 in Adult Patients With Solid Tumors That Harbor the p53 R175H Mutation,PHASE1,Phase 1,RECRUITING,90,"Clasp Therapeutics, Inc.",Clasp Therapeutics,2,1,0,multi_experimental,2,clsp-1025,clsp-1025,p53,Bispecific Antibody,HLA-A*02:01;P53,1,1,0,0,0,0,0,0,,metastatic
